blocked,workload,strategy,round,seed,method,query,truth,estimate,error,fullWidth,covered,criteriaMet,reason,drawsPerChain,checks,apiSeconds,rHat,bulkEss,meanEss,meanEssPerSecond,acceptance
blocked,multimodal,default,42,394601,fixed,x,0.0,-0.01863468220770148,-0.01863468220770148,0.20938034457965077,true,true,FixedBudget,12000,1,0.1104127,1.0003815047463651,8325.767766554036,7528.858464124344,68188.33761083955,0.27270833333333333
blocked,multimodal,default,42,394601,adaptive,positive,0.5,0.47187500000000004,-0.028124999999999956,0.0633139553089573,true,true,PrecisionReached,2000,1,0.0182415,1.002350398364319,1232.3314623948722,1232.331462394873,67556.47629826894,0.27287500000000003
blocked,multimodal,default,42,394601,adaptive,x,0.0,-0.24176007542960232,-0.24176007542960232,0.5139681808209903,true,true,PrecisionReached,2000,1,0.0182415,1.002664249336498,1337.8800798847865,1218.125450572861,66777.70197477515,0.27287500000000003
blocked,multimodal,block,42,394601,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1174378,Infinity,4.000333361113426,4.000333361113426,34.063422178493006,0.7027291666666666
blocked,multimodal,block,42,394601,fixed,x,0.0,1.5727981009217018E-4,1.5727981009217018E-4,0.04380070779886931,true,false,FixedBudget,12000,1,0.1174378,1.7334065572343555,6.060716889696441,4.127309120095941,35.144639290721905,0.7027291666666666
blocked,multimodal,block,42,394601,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3415159,Infinity,4.000333361113426,4.000333361113426,11.713461543411086,0.7027291666666666
blocked,multimodal,block,42,394601,adaptive,x,0.0,1.5727981009217018E-4,1.5727981009217018E-4,0.04380070779886931,true,false,MaxDrawsReached,12000,6,0.3415159,1.7334065572343555,6.060716889696441,4.127309120095941,12.085261974906413,0.7027291666666666
blocked,multimodal,mixed,42,394601,fixed,positive,0.5,0.4907708333333334,-0.009229166666666622,0.055223749140459855,true,true,FixedBudget,12000,1,0.1157328,1.0028359526424915,1329.1674013232077,1329.1674013232173,11484.79429619967,0.6201041666666667
blocked,multimodal,mixed,42,394601,fixed,x,0.0,-0.08845839058898086,-0.08845839058898086,0.44354064978693886,true,true,FixedBudget,12000,1,0.1157328,1.0018303151902113,1905.094453948194,1365.6622523399571,11800.131443635315,0.6201041666666667
blocked,multimodal,mixed,42,394601,adaptive,positive,0.5,0.4841875,-0.015812500000000007,0.06664063989352433,true,true,PrecisionReached,8000,4,0.1447564,1.006084226983203,803.4885340181393,803.4885340181236,5550.625285086694,0.6220312499999999
blocked,multimodal,mixed,42,394601,adaptive,x,0.0,-0.15202936767649033,-0.15202936767649033,0.5347254052673145,true,true,PrecisionReached,8000,4,0.1447564,1.00429452817392,1177.0171505840042,813.8440832687824,5622.163049570052,0.6220312499999999
blocked,normal,default,42,394601,fixed,x,0.0,-0.002926652664008156,-0.002926652664008156,0.035362544760218294,true,true,FixedBudget,12000,1,0.119864,1.000452323431807,16097.753325367341,16100.920160358255,134326.5714506295,1.0
blocked,normal,default,42,394601,fixed,y,0.0,0.003737327536636803,0.003737327536636803,0.03463240045409193,true,true,FixedBudget,12000,1,0.119864,1.000116940380165,15878.179401366995,15858.807089515502,132306.6733090461,1.0
blocked,normal,default,42,394601,adaptive,x,0.0,-0.01417114492320859,-0.01417114492320859,0.0838805139878001,true,true,PrecisionReached,2000,1,0.0184246,1.0005970709171705,2908.665678585342,2902.522811590049,157535.18728168044,1.0
blocked,normal,default,42,394601,adaptive,y,0.0,0.010663242578792476,0.010663242578792476,0.09007852612621779,true,true,PrecisionReached,2000,1,0.0184246,1.0011012580345984,2600.1941813487447,2603.0168521745286,141279.42273778148,1.0
blocked,normal,block,42,394601,fixed,x,0.0,0.008488213362721209,0.008488213362721209,0.05650412839889099,true,true,FixedBudget,12000,1,0.1291234,1.000758282043326,6745.205398874328,6740.88652773739,52204.995591328836,0.3567083333333333
blocked,normal,block,42,394601,fixed,y,0.0,-0.005103393190646122,-0.005103393190646122,0.05444058986326986,true,true,FixedBudget,12000,1,0.1291234,1.0005125960515742,6520.580869201503,6519.0490355715165,50486.968555440115,0.3567083333333333
blocked,normal,block,42,394601,adaptive,x,0.0,0.030284493596237638,0.030284493596237638,0.12094940144142222,true,true,PrecisionReached,2000,1,0.0224855,1.004106315855347,1175.414841591591,1174.9902029930327,52255.46254221755,0.358125
blocked,normal,block,42,394601,adaptive,y,0.0,-0.009925987189041807,-0.009925987189041807,0.1345151455093351,true,true,PrecisionReached,2000,1,0.0224855,1.0022008920874843,1098.4335956357609,1096.7424623650843,48775.542565879536,0.358125
blocked,correlated,default,42,394601,fixed,x,0.0,-0.10405632707244182,-0.10405632707244182,0.14155708399131828,false,false,FixedBudget,12000,1,0.1082994,1.1258634649737511,26.50325362425522,25.724721123230385,237.53336697368945,0.14685416666666667
blocked,correlated,default,42,394601,fixed,y,0.0,-0.1049891382336614,-0.1049891382336614,0.14075733730533055,false,false,FixedBudget,12000,1,0.1082994,1.126399493231941,26.23286509571178,25.56581063968237,236.06604136017714,0.14685416666666667
blocked,correlated,default,42,394601,adaptive,x,0.0,-0.10405632707244182,-0.10405632707244182,0.14155708399131828,false,false,MaxDrawsReached,12000,6,0.3158668,1.1258634649737511,26.50325362425522,25.724721123230385,81.44167453885747,0.14685416666666667
blocked,correlated,default,42,394601,adaptive,y,0.0,-0.1049891382336614,-0.1049891382336614,0.14075733730533055,false,false,MaxDrawsReached,12000,6,0.3158668,1.126399493231941,26.23286509571178,25.56581063968237,80.93858119841138,0.14685416666666667
blocked,correlated,joint-prior,42,394601,fixed,x,0.0,0.011791853014244152,0.011791853014244152,0.052688801755866856,true,true,FixedBudget,12000,1,0.1241269,1.0015624270929424,3312.123662987086,3304.669155850764,26623.311754750695,0.13370833333333332
blocked,correlated,joint-prior,42,394601,fixed,y,0.0,0.011771249521659033,0.011771249521659033,0.05273324389968432,true,true,FixedBudget,12000,1,0.1241269,1.0017203763543614,3393.396243547524,3386.952227058532,27286.206511711258,0.13370833333333332
blocked,correlated,joint-prior,42,394601,adaptive,x,0.0,0.0014073822500231259,0.0014073822500231259,0.09010509478542007,true,true,PrecisionReached,4000,2,0.048627,1.0069392745962045,894.3975442752527,899.7413849983672,18502.91782339785,0.13375
blocked,correlated,joint-prior,42,394601,adaptive,y,0.0,-0.005375892158398482,-0.005375892158398482,0.08945167852683042,true,true,PrecisionReached,4000,2,0.048627,1.0048345278520996,946.9215441404009,924.2763377523879,19007.471934365436,0.13375
blocked,correlated,diagonal,42,394601,fixed,x,0.0,0.00973358842521388,0.00973358842521388,0.08629723126593444,true,true,FixedBudget,12000,1,0.1214118,1.0035275884096184,992.2744150780202,991.0875332288779,8163.024790250024,0.08266666666666667
blocked,correlated,diagonal,42,394601,fixed,y,0.0,0.0051006637593495885,0.0051006637593495885,0.08640149170986386,true,true,FixedBudget,12000,1,0.1214118,1.0033290217639177,1012.9560638747021,1007.2389943628094,8296.055196964458,0.08266666666666667
blocked,correlated,diagonal,42,394601,adaptive,x,0.0,0.014355772005320233,0.014355772005320233,0.10008278399184696,true,true,PrecisionReached,8000,4,0.1479926,1.0052071936084497,646.4923040852733,645.9208944555858,4364.548595372916,0.08165625
blocked,correlated,diagonal,42,394601,adaptive,y,0.0,0.01498814180319119,0.01498814180319119,0.09995477996331627,true,true,PrecisionReached,8000,4,0.1479926,1.005452465412286,672.8624942738268,668.1427615989093,4514.703854104254,0.08165625
blocked,correlated,block,42,394601,fixed,x,0.0,0.007226219108310117,0.007226219108310117,0.03864815341992749,true,true,FixedBudget,12000,1,0.1393077,1.0004588646190478,6830.661486280285,6826.765185063191,49004.937882566366,0.35702083333333334
blocked,correlated,block,42,394601,fixed,y,0.0,0.008193535606170088,0.008193535606170088,0.03816064506725779,true,true,FixedBudget,12000,1,0.1393077,1.0005211331353898,6888.534470354598,6883.6142560720255,49413.020644745586,0.35702083333333334
blocked,correlated,block,42,394601,adaptive,x,0.0,0.025524596558039347,0.025524596558039347,0.084536725909893,true,true,PrecisionReached,2000,1,0.0226856,1.0028359451275388,1175.5832572520312,1176.100260828541,51843.47166610277,0.353
blocked,correlated,block,42,394601,adaptive,y,0.0,0.029518723515533946,0.029518723515533946,0.08444965661284876,true,true,PrecisionReached,2000,1,0.0226856,1.004680736699196,1175.2745584296774,1176.4160707387678,51857.392827995194,0.353
blocked,multimodal,block,43,402520,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.115544,Infinity,4.000333361113426,4.000333361113426,34.62173164433831,0.7066250000000001
blocked,multimodal,block,43,402520,fixed,x,0.0,-0.007127980240697163,-0.007127980240697163,0.04355105646838244,true,false,FixedBudget,12000,1,0.115544,1.7330162692046767,6.074734321326758,4.12987941675968,35.742915398113965,0.7066250000000001
blocked,multimodal,block,43,402520,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3401329,Infinity,4.000333361113426,4.000333361113426,11.761089154014286,0.7066250000000001
blocked,multimodal,block,43,402520,adaptive,x,0.0,-0.007127980240697163,-0.007127980240697163,0.04355105646838244,true,false,MaxDrawsReached,12000,6,0.3401329,1.7330162692046767,6.074734321326758,4.12987941675968,12.141958089792784,0.7066250000000001
blocked,multimodal,mixed,43,402520,fixed,positive,0.5,0.48310416666666667,-0.016895833333333332,0.0578888528263563,true,true,FixedBudget,12000,1,0.1180104,1.002100183845586,1142.0403540539,1142.0403540539,9677.455156951422,0.6167916666666666
blocked,multimodal,mixed,43,402520,fixed,x,0.0,-0.13602882758829793,-0.13602882758829793,0.4629210739609097,true,true,FixedBudget,12000,1,0.1180104,1.0019551083475533,1637.955860946848,1170.2461726120398,9916.466452211329,0.6167916666666666
blocked,multimodal,mixed,43,402520,adaptive,positive,0.5,0.4621875,-0.03781250000000003,0.0672216558724399,false,true,PrecisionReached,8000,4,0.1476616,1.00280693358835,736.5628747517939,736.5628747518035,4988.181590554373,0.6174999999999999
blocked,multimodal,mixed,43,402520,adaptive,x,0.0,-0.31318879854721704,-0.31318879854721704,0.5394043213576206,false,true,PrecisionReached,8000,4,0.1476616,1.00153558268648,1080.5703261094325,759.2181501160842,5141.608584195784,0.6174999999999999
blocked,normal,default,43,402520,fixed,x,0.0,0.00829982055467171,0.00829982055467171,0.03348378761598947,true,true,FixedBudget,12000,1,0.1227412,1.000263103166301,16406.993810563366,16409.441411548065,133691.388152862,1.0
blocked,normal,default,43,402520,fixed,y,0.0,0.005717044798386195,0.005717044798386195,0.03573119911016834,true,true,FixedBudget,12000,1,0.1227412,1.0003133794773342,16043.12481550714,16027.087089372513,130576.26199982168,1.0
blocked,normal,default,43,402520,adaptive,x,0.0,0.02425284654476373,0.02425284654476373,0.07988900438382393,true,true,PrecisionReached,2000,1,0.0178285,1.000802444701961,2649.546695449241,2650.019240715079,148639.49523039398,1.0
blocked,normal,default,43,402520,adaptive,y,0.0,-0.03213949809345684,-0.03213949809345684,0.07752129114307406,true,true,PrecisionReached,2000,1,0.0178285,1.001050146220203,2895.691275799951,2892.5791101566383,162244.67062044694,1.0
blocked,normal,block,43,402520,fixed,x,0.0,-0.018344075422970674,-0.018344075422970674,0.0549586496628873,true,true,FixedBudget,12000,1,0.1357148,1.0004880101786005,6498.325989783065,6494.656672004739,47855.183605654944,0.35925
blocked,normal,block,43,402520,fixed,y,0.0,-0.019611448540345626,-0.019611448540345626,0.055076182820084196,true,true,FixedBudget,12000,1,0.1357148,1.0010995266105474,6245.5902558936095,6231.392180041507,45915.34733162122,0.35925
blocked,normal,block,43,402520,adaptive,x,0.0,-0.024398084348457694,-0.024398084348457694,0.14493046771332432,true,true,PrecisionReached,2000,1,0.0252998,1.0044794159630177,975.1133669363802,975.9204245098786,38574.234757186954,0.3545
blocked,normal,block,43,402520,adaptive,y,0.0,-0.01998231472067003,-0.01998231472067003,0.12074053841210329,true,true,PrecisionReached,2000,1,0.0252998,1.0020103829691536,1058.5542585073608,1058.5216343351258,41839.13052020671,0.3545
blocked,correlated,default,43,402520,fixed,x,0.0,0.043977840128544,0.043977840128544,0.13781235173274753,true,false,FixedBudget,12000,1,0.1100483,1.2070167216027,14.964458902885305,13.33120331111055,121.13956609153026,0.15660416666666666
blocked,correlated,default,43,402520,fixed,y,0.0,0.04387913113994002,0.04387913113994002,0.13762920689921615,true,false,FixedBudget,12000,1,0.1100483,1.2094300729665448,14.854173317199725,13.328681599598356,121.11665150300692,0.15660416666666666
blocked,correlated,default,43,402520,adaptive,x,0.0,0.043977840128544,0.043977840128544,0.13781235173274753,true,false,MaxDrawsReached,12000,6,0.3098324,1.2070167216027,14.964458902885305,13.33120331111055,43.02714406598712,0.15660416666666666
blocked,correlated,default,43,402520,adaptive,y,0.0,0.04387913113994002,0.04387913113994002,0.13762920689921615,true,false,MaxDrawsReached,12000,6,0.3098324,1.2094300729665448,14.854173317199725,13.328681599598356,43.01900511243613,0.15660416666666666
blocked,correlated,joint-prior,43,402520,fixed,x,0.0,0.011338309164813598,0.011338309164813598,0.05373925417395541,true,true,FixedBudget,12000,1,0.1188315,1.0026293333398961,3374.1469239931803,3352.35200315077,28210.971023262096,0.13189583333333335
blocked,correlated,joint-prior,43,402520,fixed,y,0.0,0.013163061569812284,0.013163061569812284,0.053878158804249746,true,true,FixedBudget,12000,1,0.1188315,1.0020939365246166,3354.0289993142405,3318.00903501923,27921.96543020352,0.13189583333333335
blocked,correlated,joint-prior,43,402520,adaptive,x,0.0,8.839023363030885E-4,8.839023363030885E-4,0.07978389126080183,true,true,PrecisionReached,4000,2,0.0488153,1.0025167084740172,1289.8243596589773,1289.8130893896137,26422.31204949296,0.130625
blocked,correlated,joint-prior,43,402520,adaptive,y,0.0,0.005089482039767557,0.005089482039767557,0.08204743894391617,true,true,PrecisionReached,4000,2,0.0488153,1.0034878984378295,1260.6910473602982,1260.6505522105663,25824.906375881463,0.130625
blocked,correlated,diagonal,43,402520,fixed,x,0.0,8.152399491956897E-4,8.152399491956897E-4,0.08787469215948511,true,true,FixedBudget,12000,1,0.1204613,1.0079973726144114,976.360285626517,973.4139408407533,8080.719208914011,0.08579166666666667
blocked,correlated,diagonal,43,402520,fixed,y,0.0,-2.2053290359952404E-4,-2.2053290359952404E-4,0.08819565564111899,true,true,FixedBudget,12000,1,0.1204613,1.008963470616081,990.1544222614268,990.2297540225076,8220.314358408117,0.08579166666666667
blocked,correlated,diagonal,43,402520,adaptive,x,0.0,-0.040903909467888355,-0.040903909467888355,0.10586337206404517,true,true,PrecisionReached,8000,4,0.1488345,1.0055003197116787,647.3627873703375,647.4478081946079,4350.119147070121,0.0865
blocked,correlated,diagonal,43,402520,adaptive,y,0.0,-0.041498199612835796,-0.041498199612835796,0.10637367512590001,true,true,PrecisionReached,8000,4,0.1488345,1.0055776496941091,655.5358641392344,655.8991298120579,4406.902497821795,0.0865
blocked,correlated,block,43,402520,fixed,x,0.0,-0.0106718923924084,-0.0106718923924084,0.03816694770819282,true,true,FixedBudget,12000,1,0.1359018,1.0008056648158725,6360.288501174789,6355.773416159179,46767.39687155858,0.35764583333333333
blocked,correlated,block,43,402520,fixed,y,0.0,-0.013454547984569909,-0.013454547984569909,0.038082081599449966,true,true,FixedBudget,12000,1,0.1359018,1.000911192781681,6414.10596135353,6411.268694521368,47175.74524047046,0.35764583333333333
blocked,correlated,block,43,402520,adaptive,x,0.0,-0.03805225539460255,-0.03805225539460255,0.09439465233735775,true,true,PrecisionReached,2000,1,0.0243176,1.0039937088645219,1038.6836766118213,1037.5814338551434,42667.920923740145,0.357375
blocked,correlated,block,43,402520,adaptive,y,0.0,-0.04272739170350204,-0.04272739170350204,0.09509010713811271,true,true,PrecisionReached,2000,1,0.0243176,1.0045001100977868,1032.1615056475102,1029.0378006960436,42316.585546930764,0.357375
blocked,multimodal,default,43,402520,fixed,positive,0.5,0.5013958333333334,0.001395833333333374,0.025764280762760817,true,true,FixedBudget,12000,1,0.1094816,1.00065256885006,7312.072108109498,7312.072108109509,66788.13707608866,0.2735
blocked,multimodal,default,43,402520,fixed,x,0.0,0.013920542408337067,0.013920542408337067,0.20972552850455575,true,true,FixedBudget,12000,1,0.1094816,1.0008655114708285,8165.779925204126,7279.091854372229,66486.89692489176,0.2735
blocked,multimodal,default,43,402520,adaptive,positive,0.5,0.50075,7.500000000000284E-4,0.059542613356162344,true,true,PrecisionReached,2000,1,0.0173679,1.0013321549159164,1293.0351303095176,1293.0351303095192,74449.71069095972,0.27425
blocked,multimodal,default,43,402520,adaptive,x,0.0,0.013073389622238363,0.013073389622238363,0.474758566526161,true,true,PrecisionReached,2000,1,0.0173679,1.0020936800296922,1498.5522029168583,1330.5198202675801,76607.98486101258,0.27425
