"research","target","sampler","round","seed","method","draws","query","truth","estimate","fullWidth","covered","criteriaMet","reason","meanEss","evaluationsFullRun","failureReasons"
"research","unequal-modes","mess-4","17","275634","fixed","12000","x","-2.4","-2.4344961322869305","0.13520081127588573","true","true","FixedBudget","15083.792753478076","365892",""
"research","unequal-modes","mess-4","17","275634","fixed","12000","xSquared","16.25","16.129745649151225","0.48173945157513615","true","true","FixedBudget","1874.6495519377454","365892",""
"research","unequal-modes","mess-4","17","275634","fixed","12000","y","0.0","-0.010811814902077943","0.08916277555267373","true","true","FixedBudget","3259.819138447735","365892",""
"research","unequal-modes","mess-4","17","275634","fixed","12000","ySquared","1.0","0.9765836579609007","0.1444222685682634","true","true","FixedBudget","2443.8189590190045","365892",""
"research","unequal-modes","mess-4","17","275634","stopped","8000","event","0.20000000000000037","0.1984375","0.01841122090272565","true","true","PrecisionReached","12453.851499736038","365892",""
"research","unequal-modes","mess-4","17","275634","stopped","8000","x","-2.4","-2.404694018660407","0.1640638160758048","true","true","PrecisionReached","10164.706255558049","365892",""
"research","unequal-modes","mess-4","17","275634","stopped","8000","xSquared","16.25","16.091462848187145","0.5670927011835697","true","true","PrecisionReached","1324.5787739687912","365892",""
"research","unequal-modes","mess-4","17","275634","stopped","8000","y","0.0","-0.013469846005381259","0.10419645646852407","true","true","PrecisionReached","2343.6109447724752","365892",""
"research","unequal-modes","mess-4","17","275634","stopped","8000","ySquared","1.0","0.9588835714954584","0.16855125799603332","true","true","PrecisionReached","1755.1392052866322","365892",""
"research","unequal-modes","mess-4","18","283553","fixed","12000","event","0.20000000000000037","0.19643750000000004","0.015699198760245715","true","true","FixedBudget","18986.01154817773","365100",""
"research","unequal-modes","mess-4","18","283553","fixed","12000","x","-2.4","-2.4170289956876463","0.13964455277128054","true","true","FixedBudget","15807.252016264689","365100",""
"research","unequal-modes","mess-4","18","283553","fixed","12000","xSquared","16.25","16.108654603858646","0.5007385995405729","true","true","FixedBudget","1706.8427884949413","365100",""
"research","unequal-modes","mess-4","18","283553","fixed","12000","y","0.0","-0.004482226493020436","0.0904543683331112","true","true","FixedBudget","3196.1767966681737","365100",""
"research","unequal-modes","mess-4","18","283553","fixed","12000","ySquared","1.0","0.9853613902201729","0.14407588824208953","true","true","FixedBudget","2453.5135055493574","365100",""
"research","unequal-modes","mess-4","18","283553","stopped","10000","event","0.20000000000000037","0.19642499999999996","0.016171838361931836","true","true","PrecisionReached","16072.582138212665","365100",""
"research","unequal-modes","mess-4","18","283553","stopped","10000","x","-2.4","-2.4132170692655057","0.1480096205154884","true","true","PrecisionReached","13561.545573312082","365100",""
"research","unequal-modes","mess-4","18","283553","stopped","10000","xSquared","16.25","16.08109271046616","0.5634626159076068","true","true","PrecisionReached","1355.7571255628015","365100",""
"research","unequal-modes","mess-4","18","283553","stopped","10000","y","0.0","-7.708852934307231E-5","0.09631307140868697","true","true","PrecisionReached","2719.5677458943196","365100",""
"research","unequal-modes","mess-4","18","283553","stopped","10000","ySquared","1.0","0.9505289352523917","0.14968326842964616","true","true","PrecisionReached","2035.1094147050092","365100",""
"research","unequal-modes","mess-4","19","291472","fixed","12000","event","0.20000000000000037","0.202","0.01550049330572974","true","true","FixedBudget","17806.002065337332","364736",""
"research","unequal-modes","mess-4","19","291472","fixed","12000","x","-2.4","-2.3793654574103607","0.13469058321208688","true","true","FixedBudget","15370.344709927618","364736",""
"research","unequal-modes","mess-4","19","291472","fixed","12000","xSquared","16.25","16.167802834351637","0.49767964901254746","true","true","FixedBudget","1753.651254052678","364736",""
"research","unequal-modes","mess-4","19","291472","fixed","12000","y","0.0","-1.32304494588259E-4","0.09138726916032855","true","true","FixedBudget","3286.217338000519","364736",""
"research","unequal-modes","mess-4","19","291472","fixed","12000","ySquared","1.0","1.0341046510233518","0.15516629259994058","true","true","FixedBudget","2395.6170405766566","364736",""
"research","unequal-modes","mess-4","19","291472","stopped","8000","event","0.20000000000000037","0.19953125","0.01911251353856439","true","true","PrecisionReached","11604.526255262721","364736",""
"research","unequal-modes","mess-4","19","291472","stopped","8000","x","-2.4","-2.3959448365038227","0.1668798919885992","true","true","PrecisionReached","9936.56088913761","364736",""
"research","unequal-modes","mess-4","19","291472","stopped","8000","xSquared","16.25","16.166999998560073","0.5946218422799665","true","true","PrecisionReached","1210.2828141609218","364736",""
"research","unequal-modes","mess-4","19","291472","stopped","8000","y","0.0","0.001899775958043276","0.11308119968162006","true","true","PrecisionReached","2169.9109327448105","364736",""
"research","unequal-modes","mess-4","19","291472","stopped","8000","ySquared","1.0","1.0454818540276283","0.1860866329366656","true","true","PrecisionReached","1631.373626340516","364736",""
"research","unequal-modes","mess-4","20","299391","fixed","12000","event","0.20000000000000037","0.20208333333333334","0.015518049576253915","true","true","FixedBudget","17771.20848477882","364520",""
"research","unequal-modes","mess-4","20","299391","fixed","12000","x","-2.4","-2.3906585824460773","0.14040132116125714","true","true","FixedBudget","14215.59203053459","364520",""
"research","unequal-modes","mess-4","20","299391","fixed","12000","xSquared","16.25","16.27379507802119","0.5164588579866028","true","true","FixedBudget","1624.8556981012734","364520",""
"research","unequal-modes","mess-4","20","299391","fixed","12000","y","0.0","0.01798650223180598","0.0937958694179221","true","true","FixedBudget","2911.3196576034616","364520",""
"research","unequal-modes","mess-4","20","299391","fixed","12000","ySquared","1.0","0.9653830827948024","0.136855311534224","true","true","FixedBudget","2636.002822169288","364520",""
"research","unequal-modes","mess-4","20","299391","stopped","10000","event","0.20000000000000037","0.20155","0.016932432960494598","true","true","PrecisionReached","14915.744407482078","364520",""
"research","unequal-modes","mess-4","20","299391","stopped","10000","x","-2.4","-2.3929802784659637","0.15259618939369127","true","true","PrecisionReached","12180.626757970678","364520",""
"research","unequal-modes","mess-4","20","299391","stopped","10000","xSquared","16.25","16.26816865975173","0.5685322969014746","true","true","PrecisionReached","1346.7508357185138","364520",""
"research","unequal-modes","mess-4","20","299391","stopped","10000","y","0.0","0.021050947050251567","0.10077076593786757","true","true","PrecisionReached","2495.011607767128","364520",""
"research","unequal-modes","mess-4","20","299391","stopped","10000","ySquared","1.0","0.9550766666400734","0.1447924590192451","true","true","PrecisionReached","2281.782749167292","364520",""
"research","unequal-modes","mess-4","21","307310","fixed","12000","event","0.20000000000000037","0.19827083333333329","0.015607025068809389","true","true","FixedBudget","17320.06261701279","366332",""
"research","unequal-modes","mess-4","21","307310","fixed","12000","x","-2.4","-2.432493406536773","0.13853575440324306","true","true","FixedBudget","14534.330188575886","366332",""
"research","unequal-modes","mess-4","21","307310","fixed","12000","xSquared","16.25","16.427335290817553","0.49521156614410033","true","true","FixedBudget","1785.1645926855258","366332",""
"research","unequal-modes","mess-4","21","307310","fixed","12000","y","0.0","-0.0020831629339856383","0.0945255657769107","true","true","FixedBudget","2980.584369491615","366332",""
"research","unequal-modes","mess-4","21","307310","fixed","12000","ySquared","1.0","1.0034567770069405","0.15312071242374084","true","true","FixedBudget","2366.871062890945","366332",""
"research","unequal-modes","mess-4","21","307310","stopped","8000","event","0.20000000000000037","0.19943750000000005","0.019189263614104685","true","true","PrecisionReached","11507.822877460618","366332",""
"research","unequal-modes","mess-4","21","307310","stopped","8000","x","-2.4","-2.417043089958036","0.17119490984011804","true","true","PrecisionReached","9565.618417973288","366332",""
"research","unequal-modes","mess-4","21","307310","stopped","8000","xSquared","16.25","16.324115291764986","0.6004643487684211","true","true","PrecisionReached","1242.0228165340386","366332",""
"research","unequal-modes","mess-4","21","307310","stopped","8000","y","0.0","-0.011693106458024988","0.11714264781246919","true","true","PrecisionReached","1974.6807511658258","366332",""
"research","unequal-modes","mess-4","21","307310","stopped","8000","ySquared","1.0","1.0211214498041445","0.19606694184809048","true","true","PrecisionReached","1534.4640393325324","366332",""
"research","unequal-modes","mess-4","22","315229","fixed","12000","event","0.20000000000000037","0.2000625","0.016385507405633777","true","true","FixedBudget","16866.20202891304","365616",""
"research","unequal-modes","mess-4","22","315229","fixed","12000","x","-2.4","-2.411898576699151","0.14176269582018405","true","true","FixedBudget","14610.927936925631","365616",""
"research","unequal-modes","mess-4","22","315229","fixed","12000","xSquared","16.25","16.40280701718965","0.4614744671973007","true","true","FixedBudget","1965.8986280724696","365616",""
"research","unequal-modes","mess-4","22","315229","fixed","12000","y","0.0","-0.017101545721224465","0.09399180069852364","true","true","FixedBudget","2942.651485158043","365616",""
"research","unequal-modes","mess-4","22","315229","fixed","12000","ySquared","1.0","0.9798175662788952","0.13769419627061186","true","true","FixedBudget","2666.4173271814097","365616",""
"research","unequal-modes","mess-4","22","315229","stopped","8000","event","0.20000000000000037","0.200125","0.020759236143809572","true","true","PrecisionReached","11224.849174561938","365616",""
"research","unequal-modes","mess-4","22","315229","stopped","8000","x","-2.4","-2.412225515256784","0.1797151492526131","true","true","PrecisionReached","9752.435257730456","365616",""
"research","unequal-modes","mess-4","22","315229","stopped","8000","xSquared","16.25","16.440585641954502","0.5483161651484708","true","true","PrecisionReached","1373.7647048557578","365616",""
"research","unequal-modes","mess-4","22","315229","stopped","8000","y","0.0","-0.003151113144846285","0.11038135039435094","true","true","PrecisionReached","2117.973915592081","365616",""
"research","unequal-modes","mess-4","22","315229","stopped","8000","ySquared","1.0","0.9723188954001051","0.16817124482828014","true","true","PrecisionReached","1761.385213596338","365616",""
"research","unequal-modes","mess-4","23","323148","fixed","12000","event","0.20000000000000037","0.20168750000000002","0.01528240975080916","true","true","FixedBudget","18857.328146284464","364276",""
