"calibration","geometry","strategy","round","seed","method","query","truth","estimate","error","fullWidth","covered","criteriaMet","reason","drawsPerChain","productionSeconds","pilotSeconds","totalSeconds","rHat","meanEss","meanEssPerTotalSecond","acceptance","pilotStatus","covariance"
"calibration","narrow-2","manual","24","287159","precision","x0","0.0","0.024023117601750243","0.024023117601750243","0.11747827065874637","true","true","PrecisionReached","4000","0.109471","0.0","0.109471","1.0036088040859954","1627.425283866919","14866.268544791945","0.5555","NotUsed",""
"calibration","narrow-2","manual","24","287159","precision","x1","0.0","0.02079927654990854","0.02079927654990854","0.11582217854934374","true","true","PrecisionReached","4000","0.109471","0.0","0.109471","1.0035622326017664","1664.914250726895","15208.724234974514","0.5555","NotUsed",""
"calibration","narrow-2","calibrated","24","287159","fixed","square0","1.0","1.0060382466178983","0.006038246617898313","0.1012132420869931","true","true","FixedBudget","12000","0.2709603","0.1529793","0.42393959999999997","1.0004755176792495","4623.2137851669795","10905.35959643067","0.41931250000000003","Accepted","1.0037085816190128|0.9392351809013987/0.9392351809013987|1.0137962467297403"
"calibration","narrow-2","calibrated","24","287159","fixed","square1","1.0","1.002238684147914","0.0022386841479140607","0.09815969130543435","true","true","FixedBudget","12000","0.2709603","0.1529793","0.42393959999999997","1.0004012614277242","4824.656934909962","11380.52905392646","0.41931250000000003","Accepted","1.0037085816190128|0.9392351809013987/0.9392351809013987|1.0137962467297403"
"calibration","narrow-2","calibrated","24","287159","fixed","x0","0.0","-0.012903322783642368","-0.012903322783642368","0.08042982864722835","true","true","FixedBudget","12000","0.2709603","0.1529793","0.42393959999999997","1.0008495266374922","3645.6037280986743","8599.347001550868","0.41931250000000003","Accepted","1.0037085816190128|0.9392351809013987/0.9392351809013987|1.0137962467297403"
"calibration","narrow-2","calibrated","24","287159","fixed","x1","0.0","-0.010757350075267014","-0.010757350075267014","0.07951556461551954","true","true","FixedBudget","12000","0.2709603","0.1529793","0.42393959999999997","1.0007463838077326","3699.0245397525955","8725.35743240923","0.41931250000000003","Accepted","1.0037085816190128|0.9392351809013987/0.9392351809013987|1.0137962467297403"
"calibration","narrow-2","calibrated","24","287159","precision","square0","1.0","1.041571073075849","0.04157107307584895","0.16949085667205555","true","true","PrecisionReached","4000","0.1070494","0.1529793","0.2600287","1.0013853998290854","1680.0280687789775","6460.93323075098","0.42362500000000003","Accepted","1.0037085816190128|0.9392351809013987/0.9392351809013987|1.0137962467297403"
"calibration","narrow-2","calibrated","24","287159","precision","square1","1.0","1.0269437546864049","0.026943754686404864","0.16122935791516657","true","true","PrecisionReached","4000","0.1070494","0.1529793","0.2600287","1.0014690317946533","1782.7556328583144","6855.995637628902","0.42362500000000003","Accepted","1.0037085816190128|0.9392351809013987/0.9392351809013987|1.0137962467297403"
"calibration","narrow-2","calibrated","24","287159","precision","x0","0.0","-0.003570693145400927","-0.003570693145400927","0.13683296795401786","true","true","PrecisionReached","4000","0.1070494","0.1529793","0.2600287","1.0065849697223692","1204.3252692187398","4631.509018884222","0.42362500000000003","Accepted","1.0037085816190128|0.9392351809013987/0.9392351809013987|1.0137962467297403"
"calibration","narrow-2","calibrated","24","287159","precision","x1","0.0","-0.003778799685976053","-0.003778799685976053","0.13502473766581943","true","true","PrecisionReached","4000","0.1070494","0.1529793","0.2600287","1.0065659403299114","1223.3361774832297","4704.6198265161875","0.42362500000000003","Accepted","1.0037085816190128|0.9392351809013987/0.9392351809013987|1.0137962467297403"
"calibration","scaled-2","default","24","287159","fixed","square0","4.0E-4","3.673763071573584E-4","-3.262369284264162E-5","1.0967090590936197E-4","true","false","FixedBudget","12000","0.2248238","0.0","0.2248238","1.006691896466705","143.4984820221809","638.2708682184933","0.3967083333333334","NotUsed",""
"calibration","scaled-2","default","24","287159","fixed","square1","400.0","364.5505324383264","-35.4494675616736","99.81691674062249","true","false","FixedBudget","12000","0.2248238","0.0","0.2248238","1.0066213393763297","176.49460929488095","785.0352555862901","0.3967083333333334","NotUsed",""
"calibration","scaled-2","default","24","287159","fixed","x0","0.0","-7.747559261066378E-4","-7.747559261066378E-4","0.003252968941609659","true","false","FixedBudget","12000","0.2248238","0.0","0.2248238","1.0065238430561458","370.7517450748343","1649.0769441439666","0.3967083333333334","NotUsed",""
"calibration","scaled-2","default","24","287159","fixed","x1","0.0","-0.9438052137535866","-0.9438052137535866","3.225341314784823","true","false","FixedBudget","12000","0.2248238","0.0","0.2248238","1.006634764909835","398.57721093969786","1772.8426035842197","0.3967083333333334","NotUsed",""
"calibration","scaled-2","default","24","287159","precision","square0","4.0E-4","3.673763071573584E-4","-3.262369284264162E-5","1.0967090590936197E-4","true","false","MaxDrawsReached","12000","0.7116783","0.0","0.7116783","1.006691896466705","143.4984820221809","201.63391524257645","0.3967083333333334","NotUsed",""
"calibration","scaled-2","default","24","287159","precision","square1","400.0","364.5505324383264","-35.4494675616736","99.81691674062249","true","false","MaxDrawsReached","12000","0.7116783","0.0","0.7116783","1.0066213393763297","176.49460929488095","247.99773899932168","0.3967083333333334","NotUsed",""
"calibration","scaled-2","default","24","287159","precision","x0","0.0","-7.747559261066378E-4","-7.747559261066378E-4","0.003252968941609659","true","false","MaxDrawsReached","12000","0.7116783","0.0","0.7116783","1.0065238430561458","370.7517450748343","520.9541236185427","0.3967083333333334","NotUsed",""
"calibration","scaled-2","default","24","287159","precision","x1","0.0","-0.9438052137535866","-0.9438052137535866","3.225341314784823","true","false","MaxDrawsReached","12000","0.7116783","0.0","0.7116783","1.006634764909835","398.57721093969786","560.0524997596497","0.3967083333333334","NotUsed",""
"calibration","scaled-2","joint-prior","24","287159","fixed","square0","4.0E-4","5.085024110332892E-4","1.0850241103328918E-4","1.595646876963788E-4","false","false","FixedBudget","12000","0.2474352","0.0","0.2474352","1.0044374880687856","142.94137747956057","577.6921694227846","0.33758333333333335","NotUsed",""
"calibration","scaled-2","joint-prior","24","287159","fixed","square1","400.0","485.4734987721472","85.4734987721472","129.4709953552631","false","false","FixedBudget","12000","0.2474352","0.0","0.2474352","1.0035584566683247","201.69768358482247","815.153557718637","0.33758333333333335","NotUsed",""
"calibration","scaled-2","joint-prior","24","287159","fixed","x0","0.0","3.132369948581921E-4","3.132369948581921E-4","0.0029622944438248634","true","false","FixedBudget","12000","0.2474352","0.0","0.2474352","1.005021872339548","383.73670883830385","1550.8573915041347","0.33758333333333335","NotUsed",""
"calibration","scaled-2","joint-prior","24","287159","fixed","x1","0.0","0.2422616746734521","0.2422616746734521","2.7785675730585413","true","true","FixedBudget","12000","0.2474352","0.0","0.2474352","1.0043200862359363","478.7737827531905","1934.9461303532826","0.33758333333333335","NotUsed",""
"calibration","scaled-2","joint-prior","24","287159","precision","square0","4.0E-4","5.085024110332892E-4","1.0850241103328918E-4","1.595646876963788E-4","false","false","MaxDrawsReached","12000","0.7655272","0.0","0.7655272","1.0044374880687856","142.94137747956057","186.72279375515407","0.33758333333333335","NotUsed",""
"calibration","scaled-2","joint-prior","24","287159","precision","square1","400.0","485.4734987721472","85.4734987721472","129.4709953552631","false","false","MaxDrawsReached","12000","0.7655272","0.0","0.7655272","1.0035584566683247","201.69768358482247","263.47552847870395","0.33758333333333335","NotUsed",""
"calibration","scaled-2","joint-prior","24","287159","precision","x0","0.0","3.132369948581921E-4","3.132369948581921E-4","0.0029622944438248634","true","false","MaxDrawsReached","12000","0.7655272","0.0","0.7655272","1.005021872339548","383.73670883830385","501.2711616756451","0.33758333333333335","NotUsed",""
"calibration","scaled-2","joint-prior","24","287159","precision","x1","0.0","0.2422616746734521","0.2422616746734521","2.7785675730585413","true","true","MaxDrawsReached","12000","0.7655272","0.0","0.7655272","1.0043200862359363","478.7737827531905","625.4170756482467","0.33758333333333335","NotUsed",""
"calibration","scaled-2","manual","24","287159","fixed","square0","4.0E-4","4.055209926442585E-4","5.520992644258472E-6","3.5996190997931276E-5","true","true","FixedBudget","12000","0.2688861","0.0","0.2688861","1.0000672492053568","6180.983504259698","22987.367157542532","0.55325","NotUsed",""
"calibration","scaled-2","manual","24","287159","fixed","square1","400.0","405.18010955516513","5.1801095551651315","34.687542804579394","true","true","FixedBudget","12000","0.2688861","0.0","0.2688861","1.0003667697983365","6170.189117098673","22947.22232610266","0.55325","NotUsed",""
"calibration","scaled-2","manual","24","287159","fixed","x0","0.0","1.062177601362721E-5","1.062177601362721E-5","0.0014057845159882547","true","true","FixedBudget","12000","0.2688861","0.0","0.2688861","1.0016107572824466","4786.917556714408","17802.77060329414","0.55325","NotUsed",""
"calibration","scaled-2","manual","24","287159","fixed","x1","0.0","0.03363060210770996","0.03363060210770996","1.3784772901592894","true","true","FixedBudget","12000","0.2688861","0.0","0.2688861","1.0012317314483767","4927.77580246321","18326.62901675918","0.55325","NotUsed",""
"calibration","scaled-2","manual","24","287159","precision","square0","4.0E-4","4.03815302290551E-4","3.8153022905509926E-6","5.6893402514296246E-5","true","true","PrecisionReached","4000","0.106235","0.0","0.106235","1.0012634995903735","2343.0904243513833","22055.729508649536","0.55625","NotUsed",""
"calibration","scaled-2","manual","24","287159","precision","square1","400.0","400.4127794727753","0.4127794727752985","54.76054981085236","true","true","PrecisionReached","4000","0.106235","0.0","0.106235","1.0014104364950136","2287.647239364951","21533.8376181574","0.55625","NotUsed",""
"calibration","scaled-2","manual","24","287159","precision","x0","0.0","2.668317157764298E-4","2.668317157764298E-4","0.0024869127467664234","true","true","PrecisionReached","4000","0.106235","0.0","0.106235","1.0030346263273235","1475.8801972456863","13892.598458565317","0.55625","NotUsed",""
"calibration","scaled-2","manual","24","287159","precision","x1","0.0","0.208277711866387","0.208277711866387","2.494378362716454","true","true","PrecisionReached","4000","0.106235","0.0","0.106235","1.0031257220562433","1547.5574319204836","14567.302978495634","0.55625","NotUsed",""
"calibration","scaled-2","calibrated","24","287159","fixed","square0","4.0E-4","3.966820996543155E-4","-3.3179003456845313E-6","3.5096652983825876E-5","true","true","FixedBudget","12000","0.2704435","0.1726866","0.44313009999999997","1.0004805939917547","5849.664492873305","13200.783455859364","0.5140625000000001","Accepted","4.0849715941165913E-4|0.3528452708362723/0.3528452708362723|416.4856507400379"
"calibration","scaled-2","calibrated","24","287159","fixed","square1","400.0","393.08387331706695","-6.916126682933054","32.02451337250915","true","true","FixedBudget","12000","0.2704435","0.1726866","0.44313009999999997","1.0006130350099967","6542.910813765089","14765.214129586524","0.5140625000000001","Accepted","4.0849715941165913E-4|0.3528452708362723/0.3528452708362723|416.4856507400379"
"calibration","scaled-2","calibrated","24","287159","fixed","x0","0.0","-4.685128521372331E-4","-4.685128521372331E-4","0.0014260083415255313","true","true","FixedBudget","12000","0.2704435","0.1726866","0.44313009999999997","1.0008829868413673","4446.923181985487","10035.254165730306","0.5140625000000001","Accepted","4.0849715941165913E-4|0.3528452708362723/0.3528452708362723|416.4856507400379"
"calibration","scaled-2","calibrated","24","287159","fixed","x1","0.0","-0.32540599514575774","-0.32540599514575774","1.4158883522493886","true","true","FixedBudget","12000","0.2704435","0.1726866","0.44313009999999997","1.0009450101810111","4606.5673065375195","10395.51884770978","0.5140625000000001","Accepted","4.0849715941165913E-4|0.3528452708362723/0.3528452708362723|416.4856507400379"
